designation, HIP, HD, ra, declination, parallax, parallax_error, pm, pmra, pmdec, ruwe, phot_g_mean_mag, phot_bp_mean_mag, phot_rp_mean_mag, teff_gspphot, teff_gspphot_lower, teff_gspphot_upper, logg_gspphot, logg_gspphot_lower, logg_gspphot_upper, mh_gspphot, mh_gspphot_lower, mh_gspphot_upper, distance_gspphot, distance_gspphot_lower, distance_gspphot_upper, Mg, Mg_error, MRp, MRp_error, Bp_minus_Rp, Vmag, RAdeg, DEdeg, RAhms, DEdms, Plx, e_Plx, distance_Plx, pmRA, pmDE, BTmag, VTmag, MV, MV_error, MVt, MVt_error, B_minus_V, BT_minus_VT
"Gaia DR3 2724890053318383232",108380,\N,329.36098703370953,8.13764621566758,47.722729778733175,0.023664718,386.94595,373.79878698478524,100.00820709010259,1.095068,10.135839,11.255583,9.079977,3597.1438,3593.0742,3600.2336,4.5901,4.5835,4.5955,-0.1279,-0.1614,-0.1006,20.9051,20.8896,20.9195,8.529465388521848,0.0010767884960953822,7.4736033885218465,0.001076788496094938,2.175606,11.02,329.35839099,8.13695772,21,8,50.43,2.48,19.8295,380.83,103.22,\N,\N,9.533444840795667,0.1068728750634369,\N,\N,1.439,\N
"Gaia DR3 2738145555048846080",110951,\N,337.19219373733154,18.93112935160685,44.908885690314705,0.018845936,210.4688,167.19829020279946,-127.83521957238048,1.1376401,10.015258,10.980068,9.046482,3557.435,3550.4678,3581.5454,4.2263,4.2074,4.2907,-0.9513,-0.973,-0.8701,22.2563,22.2364,22.3817,8.27691939593801,0.0009112546844285419,7.308143395938011,0.0009112546844285419,1.933586,10.73,337.19097878,18.93200777,22,18,44.34,1.81,22.553,166.13,-128.26,\N,\N,8.963978443892348,0.08869080661976891,\N,\N,1.359,\N
"Gaia DR3 2761162254724651776",115680,\N,351.55386179032695,8.894783689773401,44.356514360159686,0.029906025,561.1487,518.9894359023966,213.39596665953542,1.0397055,9.8656845,10.782609,8.925722,3633.9927,3630.9097,3664.8396,4.2627,4.2547,4.3423,-0.9915,-0.9995,-0.8784,22.5005,22.4421,22.6856,8.100471554650518,0.0014640491693844737,7.160509054650519,0.0014640491693840296,1.856887,10.56,351.55025,8.89331651,23,8,42.25,2.13,23.6686,519.2,211.67,\N,\N,8.689133566428557,0.10956593386902291,\N,\N,1.461,\N
"Gaia DR3 2802397960855105920",3093,"3651",9.838652915455736,21.24883304644718,90.02481648583029,0.048158985,591.6235,-461.94828899560946,-369.6242681666145,0.87889403,5.6543193,6.0807157,5.0626116,5110.9243,5109.8975,5112.083,4.4555,4.4545,4.4563,-0.0824,-0.087,-0.0775,11.1092,11.0992,11.1286,5.4261305237088395,0.0011616343276843466,4.834422823708841,0.0011616343276843466,1.0181041,5.88,9.84206107,21.2513739,0,21,90.03,0.72,11.1074,-461.07,-370.88,\N,\N,5.651936250722577,0.017366360854408125,\N,\N,0.85,\N
"Gaia DR3 2832827391830929920",112120,\N,340.666609852525,17.671546295388705,50.465337293092624,0.041062165,1218.0983,1102.4027518701967,518.1424833828972,0.9116612,10.713328,12.002386,9.581546,3214.9697,3213.782,3216.6345,4.0481,4.0429,4.0525,-0.8156,-0.821,-0.8108,19.8743,19.846,19.9566,9.228293901375352,0.0017668638085632793,8.09651190137535,0.0017668638085632793,2.42084,11.78,340.65865688,17.66798381,22,17,47.13,2.96,21.2179,1106.85,514.8,\N,\N,10.146487198798182,0.13655908107780768,\N,\N,1.501,\N
"Gaia DR3 2929062902976882304",34361,\N,106.84643706065182,-21.458520145746682,56.933600757437695,0.017264288,286.77148,195.14755951077632,-210.1316520736746,1.0762309,10.150474,11.341142,9.058939,3343.1187,3338.0278,3352.0374,3.9606,3.9523,3.9884,-1.2023,-1.2122,-1.1754,17.528,17.381,17.7019,8.927317257862764,0.0006584675079785995,7.835782257862764,0.0006584675079785995,2.282203,11.11,106.84499498,-21.45707442,7,-21,58.04,2.46,17.2295,195.2,-210.99,\N,\N,9.928637018828493,0.09209208052778983,\N,\N,1.44,\N
"Gaia DR3 2979590513145784192",22762,\N,73.46015657149674,-17.776283502998492,83.68966533704628,0.015969025,763.0572,408.5727310537092,-644.4568537651821,1.1063225,9.938216,11.13577,8.850999,3257.2832,3254.5913,3293.669,4.1827,4.1758,4.2864,-0.9377,-0.946,-0.8462,11.9395,11.825,11.9532,9.551575155903794,0.00041434384371896726,8.464358155903795,0.00041434384371896726,2.284771,10.9,73.4572069,-17.7718526,4,-17,80.89,1.97,12.3625,408.76,-644.35,\N,\N,10.439474177081415,0.05289463095530422,\N,\N,1.547,\N
"Gaia DR3 301785537751949824",8043,\N,25.8193232578451,27.841965507046456,45.423858575128754,0.01962417,551.80707,550.8844648256097,-31.89538549443339,1.3827711,9.65533,10.612588,8.69036,3673.0574,3611.0273,3727.44,4.4371,4.2493,4.4686,-0.4983,-0.7851,-0.4106,22.0834,21.8618,22.6454,7.941750115150631,0.000938126960204233,6.976780115150632,0.000938126960204233,1.922228,10.4,25.81504023,27.84218426,1,27,48.11,2.01,20.7857,550.97,-33.26,\N,\N,8.811176784512822,0.09077534233116058,\N,\N,1.46,\N
"Gaia DR3 3023711269067191296",27435,"38858",87.1458581131804,-4.095664047742017,65.74459508507027,0.030716265,237.37677,61.42699725421628,-229.29120099564255,1.0174928,5.805881,6.1297007,5.3133903,5647.247,5645.939,5648.3726,4.4267,4.4256,4.4275,-0.5255,-0.5343,-0.5168,15.2071,15.1987,15.2176,4.895181274690027,0.0010145248706403542,4.402690574690028,0.0010145248706403542,0.8163104,5.97,87.14543446,-4.09408727,5,-4,64.25,1.19,15.5642,62.39,-230.65,\N,6.39,5.009365660016661,0.040223310628451525,5.429365660016661,0.040223310628451525,0.639,\N
"Gaia DR3 3060641356390249728",36338,\N,112.19128658651584,-3.301647006516706,85.2176772433136,0.051778194,902.5795,439.4107055546798,-788.395834334682,1.088353,10.296098,11.681078,9.137914,3124.4966,3121.8374,3158.3237,4.1537,4.1429,4.2904,-0.808,-0.82,-0.657,11.6938,11.5369,11.7323,9.948746462854245,0.0013193850989461353,8.790562462854245,0.0013193850989470235,2.543164,11.47,112.18825996,-3.29622688,7,-3,79.65,2.61,12.5549,435.61,-794.36,\N,\N,10.975928900685751,0.07118107764169501,\N,\N,1.486,\N
"Gaia DR3 3136952686035250688",37766,\N,116.1658359308822,3.5504844454883244,166.97689652666736,0.034340866,565.3336,-347.78160133471783,-445.7017799350484,1.3503697,9.692206,11.416927,8.419889,3098.9648,3095.17,3109.087,4.7247,4.719,4.7581,0.0003,-0.0015,0.0535,5.9792,5.9728,5.994,10.805487924447565,0.0004465901908607961,9.533170924447564,0.0004465901908607961,2.997038,11.19,116.16823269,3.55354943,7,3,168.59,2.67,5.9315,-344.87,-450.84,\N,\N,12.324159053293606,0.03439300160199377,\N,\N,1.6,\N
"Gaia DR3 3139847906307949696",36208,\N,111.85462844259372,5.209382701706996,264.12689775460655,0.04127979,3735.4224,571.2323467293181,-3691.4865653792745,1.2387705,8.576388,10.111705,7.3539467,3024.395,3023.8254,3025.0127,4.2393,4.2369,4.2418,-0.7638,-0.7665,-0.761,3.786,3.7853,3.787,10.685451152410561,0.00033937446942200467,9.463009852410561,0.00033937446942200467,2.7577583,9.84,111.85068549,5.23476432,7,5,263.26,1.43,3.7985,571.27,-3694.25,\N,\N,11.941924384802038,0.011795320543632748,\N,\N,1.573,\N
"Gaia DR3 3177407910705445888",21086,\N,67.78690866447533,-13.515564765720292,53.47853785030081,0.019237503,269.0745,-164.67186352876146,-212.8009849444797,1.2792518,10.52517,11.784351,9.4088125,3250.524,3221.8745,3410.328,4.1111,4.0214,4.5267,-0.7656,-0.8588,-0.327,18.7133,18.3889,18.9051,9.166067623818584,0.0007811303463700625,8.049710123818585,0.0007811303463700625,2.3755385,11.47,67.7880736,-13.5141006,4,-13,49.73,3.24,20.1086,-161.78,-206.99,\N,\N,9.953092296161124,0.14167606688127599,\N,\N,\N,\N
"Gaia DR3 3223516063958808064",26081,\N,83.43563711932828,1.9447191815123406,63.35970667464679,0.047742654,278.07013,-231.5393115276151,-153.98875225290712,2.4280112,10.379727,11.680991,9.250252,3144.3054,3142.7195,3148.0034,3.8871,3.8804,3.9005,-0.9908,-0.9965,-0.9763,15.8711,15.8416,15.932,9.388792790044405,0.0016362429843885806,8.259317790044403,0.0016362429843885806,2.430739,11.53,83.4372323,1.94577889,5,1,59.45,3.88,16.8209,-241.34,-156.61,\N,\N,10.400759294773554,0.1419227281048494,\N,\N,1.576,\N
"Gaia DR3 3250328209054347264",17695,\N,56.848058493838735,-1.973425581033519,59.431993718697555,0.028811961,328.2008,180.64020406949945,-274.01623129845035,1.5196763,10.5057745,11.839527,9.359375,3164.815,3161.9062,3181.299,4.0207,4.012,4.0766,-0.8127,-0.8246,-0.7361,16.8453,16.8204,16.9436,9.375875997202664,0.0010527054430147231,8.229476497202665,0.0010527054430147231,2.480152,11.59,56.84681692,-1.97154152,3,-1,61.45,3.02,16.2734,186.74,-271.77,\N,\N,10.532609436112365,0.1068044597520954,\N,\N,1.511,\N
"Gaia DR3 3338162729799839104",25953,\N,83.06025541111765,9.819849871438162,77.13592907940472,0.026556814,281.95676,-180.3283108626894,-216.75172918493794,1.1508523,10.259625,11.754766,9.057943,3045.9395,3033.6704,3075.946,3.9224,3.8664,4.0321,-0.785,-0.8345,-0.6599,12.9219,12.8494,13.17,9.69590857419255,0.0007476073971286468,8.494226574192549,0.0007476073971277586,2.696823,11.55,83.06151141,9.8213408,5,9,78.3,3.37,12.7714,-177.94,-219.44,\N,\N,11.018808810289718,0.09351705747600292,\N,\N,1.637,\N
"Gaia DR3 3340477717172813568",26857,\N,85.547707594821,12.482359917793618,172.67623105398982,0.028589318,2540.128,1997.3418701227267,-1569.3549468971642,1.114727,10.11378,11.743633,8.873728,3000.0286,3000.0056,3000.3103,4.4424,4.442,4.4436,-0.7013,-0.7022,-0.6989,5.7885,5.7867,5.791,11.299942804440551,0.0003595220687424572,10.05989080444055,0.000359522068741569,2.869905,11.56,85.53363564,12.493155,5,12,172.78,3.88,5.7877,1999.05,-1570.64,\N,\N,12.747467348343639,0.04877144132469535,\N,\N,1.675,\N
"Gaia DR3 3359074685047632640",31635,"260655",99.29143146487576,17.566316517740663,100.02319547433648,0.020844575,835.7596,-764.4141395476029,337.88323421402026,1.0874019,8.878268,9.855305,7.9017057,3503.4954,3499.3684,3511.1643,4.2336,4.2031,4.2952,-1.1919,-1.2407,-1.0943,10.0009,9.9887,10.0129,8.878771624918638,0.0004525292352557386,7.902209324918639,0.0004525292352557386,1.9535993,9.63,99.29694468,17.56399483,6,17,101.59,2.35,9.8435,-775.53,331.8,\N,\N,9.664254801621361,0.050239892216672466,\N,\N,1.48,\N
"Gaia DR3 3407785622839603968",24284,\N,78.17726253072034,19.666725360748927,82.31042963149854,0.020309998,368.86935,279.35379655139565,240.88599949362003,1.1119194,9.814525,11.001734,8.729942,3267.8757,3262.6987,3313.9207,4.1542,4.138,4.3309,-0.9167,-0.9416,-0.7118,12.1545,12.1052,12.1858,9.391799342794362,0.000535808176277186,8.307216342794362,0.0005358081762762978,2.271792,10.82,78.17522082,19.6650702,5,19,78.5,8.94,12.7389,275.09,238.42,\N,\N,10.294348283726263,0.24837643902742812,\N,\N,1.55,\N
"Gaia DR3 3460347849221303296",58170,\N,178.9583533444811,-38.28168277300529,43.678833029933806,0.022908688,690.65344,624.1210522003835,-295.7618913008721,1.1283365,11.115173,12.191074,10.084187,3582.9517,3540.7686,3621.3643,4.7195,4.4891,4.8033,-0.6634,-1.0272,-0.3982,22.9938,22.745,23.3512,9.316528133896583,0.0011388946324979443,8.285542133896584,0.0011388946324979443,2.106887,12.01,178.95288715,-38.27964825,11,-38,42.82,2.81,23.3536,620.42,-294.68,\N,\N,10.1682333147921,0.14270479348415943,\N,\N,1.477,\N
"Gaia DR3 3517841209157902720",59406,\N,182.79799193877028,-19.96139412325039,78.48142288055584,0.023615887,281.53973,-212.8680095348506,-184.26024089784488,1.0918617,10.58782,11.947852,9.4342,3140.9067,3140.1465,3143.3545,4.1958,4.1931,4.205,-0.8509,-0.8538,-0.841,12.7444,12.7347,12.7518,10.061654341353092,0.000653418945685047,8.908034341353092,0.000653418945685047,2.513652,11.67,182.79954834,-19.96012739,12,-19,78.14,2.8,12.7975,-214.86,-183.44,\N,\N,11.13436703444383,0.07784396047074793,\N,\N,1.558,\N
"Gaia DR3 3519785523672576384",60559,\N,186.22388950027022,-18.25255602337988,112.673969367493,0.024117958,2555.7559,1095.591559687199,-2309.018760859054,1.1037108,10.290013,11.536975,9.179356,3218.6958,3217.7913,3219.659,4.4619,4.4586,4.4646,-0.9277,-0.9312,-0.9229,8.8792,8.8748,8.9002,10.549130971276302,0.0004648055044542687,9.438473971276302,0.0004648055044542687,2.357619,11.28,186.21595803,-18.23667929,12,-18,112.52,2.51,8.8873,1095.9,-2307.48,\N,\N,11.53614861746582,0.048447387777701856,\N,\N,1.574,\N
"Gaia DR3 3592769731134725248",56157,\N,172.6726859278835,-8.094129760812047,74.20466310328092,0.024746155,437.48712,-353.5785395243239,257.6377384941805,0.98348266,10.820291,12.26453,9.640134,3177.7312,3177.337,3179.2039,4.1614,4.1597,4.1628,-1.0956,-1.0964,-1.0942,13.4787,13.4658,13.5409,10.172446988416056,0.0007241538815616622,8.992289988416056,0.0007241538815598858,2.624396,11.98,172.67514083,-8.09590028,11,-8,71.64,4.02,13.9587,-354.75,262.48,\N,\N,11.25577788588497,0.12197792631743809,\N,\N,1.548,\N
"Gaia DR3 3595317540095019520",57959,\N,178.31630085251615,-7.3766048414037835,51.24901005587501,0.032233085,534.4442,-166.75753431209648,-507.76230452081796,1.5194023,10.850741,12.095081,9.739248,3241.7988,3235.5972,3289.2292,4.149,4.1235,4.3196,-0.8349,-0.8617,-0.6544,19.5225,19.3448,19.6174,9.39916840410987,0.0013657486047842227,8.287675404109871,0.0013657486047842227,2.355833,11.89,178.31745565,-7.37311375,11,-7,48.63,3.34,20.5634,-171.27,-512.35,\N,\N,10.32452134784089,0.14937599034975602,\N,\N,1.54,\N
"Gaia DR3 3683687763520080384",61941,"110379J",190.41242708810614,-1.4490230625523142,83.19347753572258,0.5074141,611.21405,-605.1760034503509,85.70058806691729,1.483704,3.4332993,3.5128007,2.9142544,6740.179,6735.5854,6744.599,4.0977,4.0935,4.1011,-0.4252,-0.4334,-0.4182,12.1133,12.0601,12.1703,3.0337456921937953,0.01324442028591033,2.5147007921937954,0.01324442028591033,0.5985463,2.74,190.41667557,-1.44952231,12,-1,84.53,1.18,11.8301,-616.66,60.66,\N,\N,2.375054344878256,0.030314727345952974,\N,\N,0.368,\N
"Gaia DR3 3686261307923490688",65083,\N,200.10449812912944,-1.658640842787398,44.3909202962868,0.024662437,284.52548,129.2667478426666,-253.46568628231702,1.4228985,10.741152,11.832629,9.701089,3399.9287,3356.8308,3487.9739,4.252,4.1209,4.4189,-0.8758,-1.0117,-0.5976,22.5348,22.3201,24.9416,8.977622743763467,0.0012064135334313164,7.937559743763467,0.0012064135334317605,2.13154,11.6,200.10360789,-1.65689717,13,-1,48.18,3.05,20.7555,128.79,-250.88,\N,\N,10.014333978311624,0.13764755589048772,\N,\N,1.51,\N
"Gaia DR3 3712538708114516736",65352,"116442",200.91319573299,2.7242125878217274,60.281691403362,0.02312667,199.68074,12.466559339996707,199.2912011499005,0.9869559,6.85049,7.2541194,6.2704644,5149.093,5146.4478,5154.2515,4.5127,4.5106,4.518,-0.586,-0.609,-0.529,16.5769,16.5609,16.5894,5.751417146948982,0.0008330709892780952,5.171391546948981,0.0008330709892780952,0.983655,7.06,200.91311092,2.72284228,13,2,62.41,1.41,16.0231,13.4,198.62,\N,\N,6.036270912904415,0.04906741211681176,\N,\N,0.78,\N
"Gaia DR3 3735000631158990976",62452,\N,191.98138882517026,9.749354230882224,123.77563788382407,0.03286869,1108.2571,-1008.267067199613,-460.0339460837744,1.0942307,10.105141,11.642647,8.88834,3038.983,3038.6274,3039.318,4.2507,4.2493,4.2519,-0.7116,-0.7133,-0.7102,8.0817,8.0792,8.0842,10.56831686583607,0.000576635728726238,9.35151586583607,0.000576635728726238,2.754307,11.39,191.98842235,9.75251785,12,9,121.78,2.9,8.2115,-1007.72,-461.01,\N,\N,11.817879848592518,0.0517199929707548,\N,\N,1.563,\N
"Gaia DR3 3765772972322477696",50341,\N,154.18955538043878,-11.9644646700575,74.23803517451385,0.026174312,734.47974,-417.6142950797529,-604.2009759421849,1.2108444,9.934185,11.224539,8.803616,3420.5334,3395.9612,3421.837,4.6612,4.5489,4.6643,-0.1149,-0.3727,-0.1085,13.4515,13.4357,13.4733,9.287317345407573,0.0007656021413762204,8.156748345407575,0.0007656021413762204,2.420923,10.99,154.19249019,-11.96031015,10,-11,72.79,2.37,13.7382,-417.27,-604.17,\N,\N,10.300358596899972,0.07072687673580713,\N,\N,1.506,\N
"Gaia DR3 3767878708888402816",51007,\N,156.2920240682043,-10.22815208003861,78.17457842220993,0.025267148,703.74384,-693.1814933325599,121.46945656396232,1.183827,9.275512,10.381414,8.230751,3545.8337,3474.6128,3558.7534,4.5159,4.1922,4.567,-0.5623,-1.054,-0.4485,12.8001,12.7552,12.8708,8.740839739347699,0.0007018511358438673,7.696078739347698,0.0007018511358443114,2.150663,10.15,156.29686702,-10.22898726,10,-10,80.07,1.8,12.4891,-689.12,120.68,\N,\N,9.667349142535851,0.048823641424188935,\N,\N,1.459,\N
"Gaia DR3 3774789959807192064",52186,\N,159.9158018299303,-6.924217819335643,64.19772887955008,0.022410598,725.54694,-717.93552070627,-104.81845472732408,0.9970238,10.270334,11.539175,9.153866,3217.182,3216.3271,3217.906,4.0685,4.0659,4.0711,-0.8553,-0.8583,-0.8526,15.5716,15.5632,15.578,9.307932321611736,0.0007580330030956262,8.191464321611736,0.0007580330030956262,2.385309,11.28,159.92077456,-6.92349597,10,-6,59.46,2.94,16.818,-715.86,-107.83,\N,\N,10.151124524344597,0.10745609126475753,\N,\N,1.503,\N
"Gaia DR3 3796072592206250624",57548,\N,176.93768799004127,0.7991199702364985,296.3053079139394,0.030185517,1365.5074,607.2990766811824,-1223.0283548879977,1.0825819,9.601,11.361026,8.327767,3093.4,3092.9976,3093.7583,5.0554,5.0552,5.0557,-0.2009,-0.2021,-0.1995,3.3731,3.3724,3.3738,11.959697156777356,0.00022121445619927016,10.686464156777355,0.00022121445619927016,3.033259,11.12,176.93351286,0.80752617,11,0,299.58,2.2,3.338,605.62,-1219.23,\N,\N,13.502564082193768,0.015946742707920514,\N,\N,1.746,\N
"Gaia DR3 3837697972130323456",46509,"81997",142.28773185495155,-2.7690784103141683,54.9186971699019,0.45232075,120.501,116.37442188133139,-31.264758127632703,3.1441855,4.4650126,4.7097015,4.093198,6353.532,6351.447,6356.878,4.0357,4.0171,4.0694,-0.5275,-0.5411,-0.5119,17.776,17.0154,18.2082,3.1636137298379943,0.017885060818221277,2.791799129837994,0.017885060818221277,0.6165035,4.59,142.28682816,-2.76895627,9,-2,58.48,3.8,17.0999,100.93,-3.15,\N,4.922,3.425036819749021,0.14130024500074523,3.757036819749022,0.14130024500074523,0.411,\N
"Gaia DR3 3840711729206827520",46655,\N,142.68324346444365,0.32022324371767896,100.90325241620975,0.02646633,790.9517,-569.0163126180901,-549.3860966014009,1.1048799,10.501792,11.966499,9.315035,3088.8386,3080.0486,3215.4426,4.3057,4.2706,4.6893,-0.7626,-0.801,-0.3092,9.888,9.8179,9.9127,10.521317825418835,0.0005695644621752649,9.334560825418835,0.0005695644621752649,2.651464,11.71,142.68715327,0.32400295,9,0,103.56,3.91,9.6562,-569.91,-552.23,\N,\N,11.785960208814174,0.08202486460123026,\N,\N,1.588,\N
"Gaia DR3 3864615459886222464",53020,\N,162.7129640681676,6.804489538122279,143.53906190611502,0.028598778,1184.614,-856.2894965300052,-818.5834069021728,1.0026705,10.290781,11.919469,9.050169,3000.7288,3000.0896,3005.264,4.3615,4.3596,4.3714,-0.7023,-0.7059,-0.6898,6.9687,6.9632,7.0077,11.075631517955465,0.00043264500526873917,9.835019517955464,0.000432645005267851,2.8693,11.64,162.7189047,6.81011677,10,6,177.46,23,5.6351,-804.4,-809.6,\N,\N,12.885502385914613,0.2830292387985551,\N,\N,1.679,\N
"Gaia DR3 3868080055385587840",54227,\N,166.43248238954845,10.23281932588882,55.988218415765886,0.021253275,930.72656,609.5385212838906,-703.359561191135,1.0632985,11.270958,12.609363,10.129927,3159.0452,3157.8904,3163.217,4.1953,4.1911,4.2087,-0.8798,-0.884,-0.8651,17.8706,17.8613,17.8913,10.011441240804787,0.000824296678783476,8.870410240804787,0.0008242966787825878,2.479436,12.37,166.4282228,10.23765432,11,10,54.9,4.62,18.2149,618.85,-698.39,\N,\N,11.067861722250461,0.18316913380975564,\N,\N,1.572,\N
"Gaia DR3 3903318372263850368",61413,\N,188.7509128903155,9.827071562345218,54.9739195459864,0.0269383,551.01556,-449.1789205626415,-319.14955106133675,1.4384977,10.452762,11.641875,9.360346,3505.8984,3504.6821,3506.1716,4.6983,4.6957,4.6988,-0.1449,-0.1564,-0.143,18.1061,18.0957,18.118,9.15354551259914,0.0010640642030690373,8.06112951259914,0.0010640642030690373,2.281529,11.4,188.75404727,9.82926595,12,9,55.79,2.75,17.9244,-449.22,-319.41,\N,\N,10.132781807051845,0.10712300675264164,\N,\N,1.429,\N
"Gaia DR3 3914019231742221568",55625,\N,170.93121515912574,8.564344614727185,49.58089468336488,0.018947301,1021.78394,-1003.3729518880192,193.09357181411747,1.0193926,10.332719,11.410185,9.303223,3650.8953,3642.687,3654.1558,4.7125,4.7015,4.7149,-0.107,-0.181,-0.0707,20.141,20.1166,20.2254,8.80929079656227,0.0008298265616595302,7.779794796562267,0.0008298265616599743,2.106962,11.18,170.93819255,8.5630165,11,8,47.1,2.37,21.2314,-1003.63,195.34,\N,\N,9.545104535644482,0.10935753047881125,\N,\N,1.482,\N
