70890,"Gaia DR3 5853498713190525696",772.33,2.42,768.0665,0.0499,1.3011
81935,"Gaia DR3 5970956070030449792",69.58,0.99,70.322,0.0196,14.2178
67691,"Gaia DR3 1510834911934401152",71.39,0.95,70.1492,0.0174,14.2571
92200,"Gaia DR3 4258375617747092864",70.8,1.28,70.1335,0.0258,14.2699
61706,"Gaia DR3 3928391218812375808",65.04,2.76,70.1139,0.0297,14.2489
12843,"Gaia DR3 5129338021224785408",71.56,0.76,70.0459,0.1599,14.263
100923,"Gaia DR3 6798111177125746944",64.93,15.66,69.9597,0.0463,14.3068
86087,"Gaia DR3 1439069444391326208",70.95,1.09,69.8921,0.0153,14.3263
78775,"Gaia DR3 1379500756257031808",69.61,0.57,69.6405,0.014,14.3377
102422,"Gaia DR3 2195115561168483712",69.73,0.49,69.5976,0.1279,\N
47741,"Gaia DR3 646818024623804416",70.59,3.97,69.5883,0.0274,14.3524
17609,"Gaia DR3 70051608089857536",68.62,1.78,69.5143,0.0246,14.3752
103441,"Gaia DR3 1838855376946302720",73.24,3.24,69.2976,0.0245,\N
42438,"Gaia DR3 1092545710514654464",70.07,0.71,69.2576,0.0485,14.4485
96285,"Gaia DR3 4291123545113039616",69.09,1.65,69.2566,0.0152,14.4374
54952,"Gaia DR3 1078773262224027520",68.13,1.18,69.1364,0.0151,14.4547
70497,"Gaia DR3 1604859511344724864",68.63,0.56,69.0686,0.1579,14.502
103800,"Gaia DR3 6910371005081903488",72.37,2.86,69.0219,0.0284,14.4481
44722,"Gaia DR3 5743705394673617664",68.86,1.8,68.9762,0.0179,\N
27359,"Gaia DR3 2887328533953284096",66.71,1.49,68.9709,0.0141,14.481
112774,"Gaia DR3 2611163717366876544",71.43,1.84,68.9303,0.0195,14.4818
70218,"Gaia DR3 1284721994948665216",69.43,1.08,68.8506,0.0216,14.5399
25220,"Gaia DR3 3394298532176344960",69.76,1.5,68.7662,0.0246,14.5501
116215,"Gaia DR3 2395031273585836288",71.7,1.36,68.7356,0.0272,14.5924
79431,"Gaia DR3 6245870673116518784",67.13,3.55,68.61,0.0287,14.5152
25278,"Gaia DR3 3400292798990117888",68.19,0.94,68.5908,0.104,14.5681
84862,"Gaia DR3 1333760419707327744",69.48,0.56,68.5575,0.0553,14.572
74190,"Gaia DR3 1155276250492687616",68.99,2.63,68.4504,0.0199,14.6035
102485,"Gaia DR3 6805455124526007424",68.16,0.91,68.337,0.1823,\N
101997,"Gaia DR3 6854626246593473792",68.28,0.82,68.1557,0.03,\N
99150,"Gaia DR3 6748796396992580352",68.49,5.17,68.1161,0.033,14.6696
1368,"Gaia DR3 383426372059603712",66.71,1.12,68.0846,0.0209,14.6556
38082,"Gaia DR3 672091364541849344",70.74,2.66,68.0334,0.0223,14.65
14445,"Gaia DR3 630505494719360",67.69,1.78,67.9335,0.0274,\N
75181,"Gaia DR3 5902750168276592256",68.7,0.79,67.8467,0.0601,14.7331
78170,"Gaia DR3 5994771148252505216",68.18,1.02,67.8433,0.0246,14.7317
13375,"Gaia DR3 139860666488305664",70.19,1.68,67.6743,0.0147,14.751
106696,"Gaia DR3 6465749496610128512",67.85,0.92,67.5002,0.0175,14.8082
79190,"Gaia DR3 5835498883232034816",69.66,0.9,67.4469,0.019,14.7864
101516,"Gaia DR3 1831553382794173824",67.65,2.32,67.4085,0.0367,\N
114361,"Gaia DR3 6391176735363140480",66.36,0.95,67.3957,0.0198,\N
108405,"Gaia DR3 6558208838138808576",61.63,2.67,67.2743,0.0205,\N
114411,"Gaia DR3 2379962604166006016",63.73,3.17,67.1014,0.0228,14.9106
49081,"Gaia DR3 746545172372256384",67.14,0.83,66.9958,0.0921,14.861
47592,"Gaia DR3 5663558453071724288",67.19,0.73,66.8827,0.1123,14.9462
28103,"Gaia DR3 2995725777563537792",66.47,0.74,66.8573,0.1759,14.8215
49189,"Gaia DR3 823228721067307392",67.14,1.66,66.8448,0.023,\N
104092,"Gaia DR3 1736838805468812160",67.38,1.35,66.4626,0.0225,\N
3583,"Gaia DR3 4975284381908412672",66.92,0.73,66.4509,0.0446,15.0523
5247,"Gaia DR3 523433578540463488",66.46,1.27,66.3666,0.0161,\N
37288,"Gaia DR3 3135225421986581504",67.27,1.51,66.3374,0.0208,\N
112909,"Gaia DR3 1889703529122914560",70.3,2.71,66.2052,0.0435,15.1346
66675,"Gaia DR3 3633926753464638592",68.8,1.43,66.201,0.0249,\N
84521,"Gaia DR3 4395113396338721024",66.92,2.86,66.1343,0.0312,\N
19394,"Gaia DR3 4780294722094459904",66.82,2.01,66.0705,0.0172,\N
92573,"Gaia DR3 4510987662629223424",64.13,1.81,65.759,0.0159,15.1941
27435,"Gaia DR3 3023711269067191296",64.25,1.19,65.7446,0.0307,15.2071
31300,"Gaia DR3 5482827676662168832",61.28,1.89,65.722,0.0129,15.2144
77358,"Gaia DR3 6009538585839374336",65.6,0.77,65.5889,0.0342,15.2357
59514,"Gaia DR3 1573086442800134272",65.29,1.47,65.5792,0.0131,15.2714
5862,"Gaia DR3 4934923028038871296",66.43,0.64,65.527,0.0704,15.2569
82860,"Gaia DR3 1635375460142367104",66.28,0.48,65.2904,0.547,15.5205
52596,"Gaia DR3 5454500168322239872",72.19,2.45,65.2656,0.0212,\N
15919,"Gaia DR3 5170039467784804096",66.15,0.95,65.2607,0.0277,15.3086
1295,"Gaia DR3 2797745549200763520",49.91,21.56,65.1081,0.0413,\N
4022,"Gaia DR3 2349206308999273984",65.81,1.44,65.0902,0.0247,\N
65520,"Gaia DR3 6188331614726318720",61.5,2.29,64.9887,0.024,\N
48904,"Gaia DR3 5408648849826522112",62.88,1.85,64.7193,0.0203,15.4536
42762,"Gaia DR3 598180646733241216",64.56,3.92,64.7054,0.0214,\N
113357,"Gaia DR3 2835207319109249920",65.1,0.76,64.4048,0.0771,15.5181
108159,"Gaia DR3 6561146458331160320",66.12,3.51,64.3881,0.0227,\N
107649,"Gaia DR3 6564091190988411520",63.95,0.78,64.2717,0.043,15.5147
91128,"Gaia DR3 2118424350249708800",64.61,1.03,64.2358,0.012,\N
52186,"Gaia DR3 3774789959807192064",59.46,2.94,64.1977,0.0224,15.5716
76779,"Gaia DR3 6260386975385254656",63.56,1.36,64.1825,0.0236,15.5659
86796,"Gaia DR3 5945941905576552064",65.46,0.8,64.0853,0.0904,15.6071
95319,"Gaia DR3 2046207670631964928",64.54,0.6,64.0703,0.0154,15.5763
67275,"Gaia DR3 1244571953471006720",64.12,0.7,64.047,0.1093,15.6162
98792,"Gaia DR3 1833199729671740800",64.17,0.85,64.012,0.0164,15.6127
18280,"Gaia DR3 3244915072792668416",64.9,1.18,63.8136,0.0228,15.6696
56662,"Gaia DR3 4019458647338779648",65.28,3.61,63.7329,0.0389,\N
66765,"Gaia DR3 6164998500516764160",64.08,0.81,63.7263,0.0291,\N
110996,"Gaia DR3 6614285855300051840",64.74,1.07,63.6519,0.0266,15.7109
24819,"Gaia DR3 3213958769587525888",59.29,1.68,63.6435,0.0225,15.7049
71284,"Gaia DR3 1284257623084916480",64.66,0.72,63.4679,0.1173,\N
82256,"Gaia DR3 5805810454276181120",62.66,2.1,63.4273,0.0144,15.7815
28954,"Gaia DR3 3345968334645285376",64.71,0.91,63.4065,0.0269,15.7594
104644,"Gaia DR3 6579894402894605824",69.76,4.06,63.3885,0.0236,15.7794
105341,"Gaia DR3 6832674634380238848",61.04,1.31,63.3864,0.0243,15.8034
82099,"Gaia DR3 4558856584955186432",60.34,3.39,63.3656,0.0212,\N
70956,"Gaia DR3 6328672145023976960",60.53,1.57,63.3625,0.0171,15.7584
26081,"Gaia DR3 3223516063958808064",59.45,3.88,63.3597,0.0477,15.8711
80093,"Gaia DR3 1380821338441693312",62.86,0.9,63.3405,0.0145,\N
47981,"Gaia DR3 1130450270073924608",62.85,1.53,63.3251,0.0153,15.7892
56238,"Gaia DR3 3980560507224374400",61.76,1.56,63.2148,0.0206,15.8426
74702,"Gaia DR3 4419140645978987904",64.19,0.97,63.2139,0.0229,15.7843
77760,"Gaia DR3 1384195086792268800",63.08,0.54,62.9028,0.0807,15.9774
109638,"Gaia DR3 2723557788822526720",71.97,4.34,62.8785,0.0223,\N
116003,"Gaia DR3 2391670474561181440",67.57,7.83,62.8679,0.0759,\N
23835,"Gaia DR3 3407611182744289152",63.02,0.93,62.8252,0.1094,16.1066
69285,"Gaia DR3 6124711741640147712",58.18,2.14,62.8142,0.0242,15.9359
3909,"Gaia DR3 2473608009504466688",64.69,1.03,62.8022,0.0951,15.9155
60303,"Gaia DR3 1537992501630401920",62.54,1.26,62.7385,0.0181,15.9398
15366,"Gaia DR3 235383247412615936",57.75,2.19,62.6417,0.0241,\N
51525,"Gaia DR3 830239138487431808",63.81,1.17,62.5202,0.0208,15.9712
98767,"Gaia DR3 2029433521248546304",62.92,0.62,62.4865,0.0354,15.9992
65877,"Gaia DR3 3630035787972473600",55.5,3.77,62.1485,0.0444,\N
111391,"Gaia DR3 6623761137270596992",63.98,2.55,62.0787,0.042,16.1721
49091,"Gaia DR3 5463554406059006336",62.33,2.35,62.0004,0.041,16.166
103388,"Gaia DR3 6890353330746858368",67.71,10.55,61.9763,0.0274,16.163
39987,"Gaia DR3 5320435203722048768",60.23,2.33,61.8988,0.0156,16.1227
12929,"Gaia DR3 25488745411919360",62.83,1.53,61.891,0.028,16.0848
2120,"Gaia DR3 530158019855216896",61.39,1.51,61.8731,0.013,16.125
17439,"Gaia DR3 4856592239127350400",61.63,0.67,61.8444,0.0154,16.1655
105038,"Gaia DR3 1743592452563243136",61.83,1.06,61.838,0.023,16.1717
38908,"Gaia DR3 5291028181119851776",61.76,0.51,61.836,0.0417,16.1599
61291,"Gaia DR3 5856411869205581568",61.83,0.63,61.7737,0.0154,16.1874
99438,"Gaia DR3 6749419923164242816",65.06,3.85,61.6935,0.0323,\N
18774,"Gaia DR3 551050046451136256",62.57,0.87,61.6525,0.0165,16.2222
50954,"Gaia DR3 5205029672996886016",61.67,0.49,61.4342,0.1214,16.2576
63833,"Gaia DR3 6080301367488384896",63.66,1.34,61.3202,0.0201,\N
71395,"Gaia DR3 1176209886733406592",60.35,0.99,61.2792,0.0426,16.3178
117383,"Gaia DR3 1940584323054654592",60.56,3.24,61.2574,0.0215,16.3452
70529,"Gaia DR3 1254695603704323712",59.54,1.73,61.2364,0.0198,\N
16069,"Gaia DR3 4673947174316727040",61.07,1.42,61.2271,0.015,16.3352
70536,"Gaia DR3 1254694882149817728",63.35,1.81,61.2005,0.0194,\N
34115,"Gaia DR3 1103079616027292416",65.44,2.88,61.1432,0.0198,16.3859
436,"Gaia DR3 4706630501049679744",62.48,0.82,61.0064,0.0193,16.4095
112447,"Gaia DR3 2719475542667772416",61.54,0.77,60.9161,0.1739,\N
114233,"Gaia DR3 2661803855688028800",63.85,2.04,60.6658,0.0215,\N
43534,"Gaia DR3 1092897519875582592",60.63,1.41,60.6141,0.0143,16.4808
8709,"Gaia DR3 356922880493142016",63.08,3.79,60.5643,0.031,\N
80268,"Gaia DR3 6049221163063960320",59.46,2.05,60.4043,0.0234,\N
91009,"Gaia DR3 2145277550935525760",60.9,0.73,60.3814,0.0352,16.5361
65355,"Gaia DR3 3712538811193759744",59.56,2.59,60.3161,0.0251,16.5016
98906,"Gaia DR3 2185710338703934976",63.23,6.44,60.2958,0.0266,\N
65352,"Gaia DR3 3712538708114516736",62.41,1.41,60.2817,0.0231,16.5769
32480,"Gaia DR3 952326504452337792",60.56,0.73,60.2024,0.0865,16.6172
23147,"Gaia DR3 256487136159035136",60.48,1.56,60.1852,0.0198,\N
5812,"Gaia DR3 4915139584039259392",60.76,1.94,60.0984,0.0141,16.6583
65143,"Gaia DR3 1472903753640492160",62.13,1.76,60.0294,0.0193,\N
6351,"Gaia DR3 4984184825454337408",59.29,1.59,59.8974,0.0142,16.6908
29568,"Gaia DR3 2913411183149615744",59.9,0.75,59.885,0.0192,16.6468
43510,"Gaia DR3 659951725379878272",55.46,3.5,59.8412,0.0306,\N
92451,"Gaia DR3 6631770869026896512",59.94,2.17,59.7805,0.0174,16.7597
92311,"Gaia DR3 4511416609607124352",58.6,1.6,59.7779,0.0182,\N
72688,"Gaia DR3 6229442835525861120",58.96,1.05,59.6388,0.0275,16.7621
105932,"Gaia DR3 6898272528885931008",61.57,2.61,59.6316,0.0328,\N
1463,"Gaia DR3 2752746111688997248",61.67,2.2,59.629,0.025,16.7354
82588,"Gaia DR3 4381250547575102208",59.04,0.87,59.4805,0.0232,16.761
19076,"Gaia DR3 53112944270520832",59.79,0.84,59.4728,0.0361,16.7968
17695,"Gaia DR3 3250328209054347264",61.45,3.02,59.432,0.0288,16.8453
99427,"Gaia DR3 2290483248388179328",59.53,0.72,59.4184,0.0142,16.8256
32769,"Gaia DR3 1003351437484254464",60.96,1.3,59.3934,0.0248,\N
116085,"Gaia DR3 2011251030583236352",59.31,0.67,59.367,0.0169,16.8333
43726,"Gaia DR3 5760701787150565888",58.5,0.88,59.3595,0.0408,16.8236
35136,"Gaia DR3 974887555341533440",59.31,0.69,59.3408,0.0535,16.8459
63550,"Gaia DR3 5863130980814698112",59.46,2.13,59.3387,0.0149,16.8219
65016,"Gaia DR3 1472718211053416320",57.52,2.3,59.3148,0.0186,\N
92283,"Gaia DR3 4503794795019024000",57.79,0.97,59.2345,0.0192,16.8606
79126,"Gaia DR3 1428030622526979968",58.53,1.06,58.9971,0.0133,16.9632
93858,"Gaia DR3 6718894388002453120",58.24,0.91,58.986,0.0376,\N
35821,"Gaia DR3 974536192658255104",61.68,1.91,58.9029,0.0224,16.9971
91608,"Gaia DR3 4105386688016878336",61.63,2.09,58.8412,0.0298,16.9185
6379,"Gaia DR3 560130775546153344",59.46,0.59,58.8125,0.0168,16.9972
47619,"Gaia DR3 5677606810060597248",61.35,3.22,58.6305,0.0205,17.0473
34065,"Gaia DR3 5559265690666326016",61.54,1.05,58.6192,0.0477,17.0425
34069,"Gaia DR3 5559265690666327168",66.29,6.81,58.6179,0.0126,17.0503
73734,"Gaia DR3 1615982823805660544",56.94,1.44,58.5446,0.0148,17.0425
32560,"Gaia DR3 943770757800160384",64.91,3.37,58.5336,0.0436,\N
39157,"Gaia DR3 876370076542359936",59.52,0.77,58.53,0.0193,17.0458
62523,"Gaia DR3 3957887649746830976",58.23,0.99,58.4858,0.0293,17.095
88694,"Gaia DR3 4038724053986441856",57.58,0.77,58.4296,0.0404,17.105
38784,"Gaia DR3 1139252071109797760",58.67,0.57,58.2919,0.0196,17.1482
86736,"Gaia DR3 4117290138348536064",57,0.79,58.2437,0.1484,17.2313
8691,"Gaia DR3 2460983348274381696",56.35,3.05,58.2409,0.0273,17.2028
25716,"Gaia DR3 3390818582171734656",57.5,2.16,58.1993,0.0216,\N
69064,"Gaia DR3 1715791060537076608",60.4,5.38,58.1479,0.0185,17.1852
69526,"Gaia DR3 1453180404823190912",57.78,1.05,58.0586,0.0228,17.2255
17414,"Gaia DR3 43335880716390784",58.09,1.98,58.0361,0.0183,17.2021
17405,"Gaia DR3 43335537119385216",61.4,2.37,58.0276,0.0291,17.1679
32010,"Gaia DR3 3382815271394515072",57.07,1.37,57.9451,0.0233,17.2463
74537,"Gaia DR3 4418203587193988480",57.8,0.85,57.9205,0.03,17.2486
39342,"Gaia DR3 5274724279107404544",57.88,0.58,57.8659,0.0167,17.2809
53486,"Gaia DR3 3865002247461685248",56.98,1.03,57.8024,0.02,17.2894
7978,"Gaia DR3 4912580642524184960",57.63,0.64,57.6409,0.0453,17.3436
12653,"Gaia DR3 4745373133284418816",58,0.55,57.6131,0.0383,17.3537
104239,"Gaia DR3 6885342959337741184",56.67,1.18,57.524,0.0209,17.316
21482,"Gaia DR3 151650076838458112",56.02,1.21,57.4873,0.0471,17.3947
76829,"Gaia DR3 5989102478619519616",57.09,0.72,57.4759,0.1312,17.4436
6005,"Gaia DR3 5013816835621197440",60.61,2.38,57.4612,0.0195,17.4036
33277,"Gaia DR3 3381727613874753536",57.89,0.9,57.4559,0.0907,17.2224
89560,"Gaia DR3 2115454019586473600",58.47,1.11,57.3415,0.0111,17.4273
70319,"Gaia DR3 3654496279558010624",56.82,1.04,57.2706,0.0375,17.4481
25283,"Gaia DR3 4819591920506512768",56.36,0.97,57.2706,0.0149,17.4917
523,"Gaia DR3 4899957905439568256",56.92,2.73,57.2316,0.0348,17.5107
100017,"Gaia DR3 2246581329639103872",56.92,0.52,57.2041,0.0208,17.467
46488,"Gaia DR3 5745027080665197696",58.17,4.02,57.1821,0.0206,17.5245
78459,"Gaia DR3 1323427759184545536",57.38,0.71,57.1076,0.0508,17.4969
80644,"Gaia DR3 4439625337884136064",56.43,1.31,57.0866,0.0234,\N
51547,"Gaia DR3 854769861377131520",57.18,1.31,57.01,0.0137,17.5175
17743,"Gaia DR3 3270590765246119168",57.59,2.56,56.987,0.0244,\N
1292,"Gaia DR3 4634528720388462592",56.76,0.53,56.9644,0.0192,17.5522
62207,"Gaia DR3 1521686782461765888",57.57,0.64,56.9588,0.0323,17.4619
18450,"Gaia DR3 4843073709303881728",56.69,0.9,56.9352,0.014,17.5208
34361,"Gaia DR3 2929062902976882304",58.04,2.46,56.9336,0.0173,17.528
64792,"Gaia DR3 3732539683617410816",55.71,0.85,56.8577,0.1224,17.5707
1696,"Gaia DR3 4978671015158662528",55.68,2.02,56.848,0.0191,\N
106557,"Gaia DR3 2171727299589482112",57.37,2.59,56.7154,0.0327,17.6702
55119,"Gaia DR3 3531296963739811200",56.96,1.4,56.6859,0.0144,17.6438
92444,"Gaia DR3 4072260704719970944",57.87,1.92,56.6602,0.018,\N
38931,"Gaia DR3 3083867749248355456",57.26,1.45,56.6412,0.0254,\N
96085,"Gaia DR3 4187837450005193088",55.5,0.9,56.5657,0.0227,17.6727
15799,"Gaia DR3 4852870701505115904",58.53,1.04,56.557,0.027,17.6202
82834,"Gaia DR3 6026895540811552512",53.54,1.69,56.5381,0.0171,17.6323
22451,"Gaia DR3 4866978844438656768",55.59,0.71,56.5374,0.0144,17.6824
106147,"Gaia DR3 6891134705556330880",55.38,1.42,56.4265,0.0236,\N
72237,"Gaia DR3 1234693112077610880",56.87,1.29,56.3664,0.0163,17.7489
57507,"Gaia DR3 3480332916165099904",56.26,0.77,56.3626,0.0169,17.7299
52341,"Gaia DR3 5443051537858529792",61.18,3.85,56.3104,0.016,\N
98819,"Gaia DR3 1821708351374312064",56.6,0.76,56.2693,0.0433,17.7486
77801,"Gaia DR3 1191518146611956096",57.27,0.88,56.2405,0.2206,17.7563
38594,"Gaia DR3 5602386058511578368",51.16,1.57,56.2356,0.0127,\N
17651,"Gaia DR3 5087043657197267200",55.79,0.69,56.2281,0.1393,17.9003
42267,"Gaia DR3 657608666099404544",52.66,15.21,56.1118,0.0247,17.8344
73457,"Gaia DR3 6313600142709958144",51.26,1.76,56.0678,0.0258,17.834
39826,"Gaia DR3 676689831406224128",58.42,2.51,56.0084,0.0204,17.857
54227,"Gaia DR3 3868080055385587840",54.9,4.62,55.9882,0.0213,17.8706
25421,"Gaia DR3 2904830113367963264",55.76,0.76,55.9858,0.0165,17.8571
3206,"Gaia DR3 369092520004831232",57.9,0.98,55.8412,0.0235,17.8925
17749,"Gaia DR3 493650660400463488",57.53,2.68,55.8254,0.0135,17.8962
1936,"Gaia DR3 2322574488107786624",55.53,1.08,55.8243,0.0247,17.9
98204,"Gaia DR3 4188997606567280384",52.92,1.48,55.8238,0.0247,17.9498
98959,"Gaia DR3 6427244702486210816",56.45,0.74,55.7654,0.0245,17.9264
83020,"Gaia DR3 1408029509584967168",55.71,1.21,55.7508,0.0164,17.9319
83006,"Gaia DR3 1408029436569383296",57.13,0.71,55.7183,0.0159,17.9064
69965,"Gaia DR3 6270906415441316224",56.23,0.94,55.59,0.0531,17.9841
47690,"Gaia DR3 819750862709551360",56.23,1.12,55.5758,0.0258,17.9812
1734,"Gaia DR3 2316867885320845696",54.91,2.19,55.4757,0.0204,\N
46843,"Gaia DR3 646255212109355136",56.35,0.89,55.3291,0.0206,17.9979
65721,"Gaia DR3 3740176925743994752",55.22,0.73,55.2511,0.0779,\N
6069,"Gaia DR3 2564324345929277184",65.3,14.87,55.2482,0.0214,18.1302
14731,"Gaia DR3 4267552520347776",57.53,4.24,55.2406,0.0328,\N
94557,"Gaia DR3 4516199313406309504",52.45,2.75,55.1862,0.0439,\N
36357,"Gaia DR3 892215482207937152",56.98,1.24,55.1857,0.0234,18.0957
107350,"Gaia DR3 1772187382746856320",54.37,0.85,55.148,0.0348,18.1263
66147,"Gaia DR3 3719665845564967552",54.15,1.03,55.1239,0.0266,18.1298
55848,"Gaia DR3 3812355294262255104",55.59,3.31,55.0618,0.0304,\N
84460,"Gaia DR3 4540061704989418240",55.24,2.22,55.0169,0.0287,18.1033
55846,"Gaia DR3 3812355328621651328",56.59,1.4,55.009,0.024,18.155
61413,"Gaia DR3 3903318372263850368",55.79,2.75,54.9739,0.0269,18.1061
72567,"Gaia DR3 1265976524286377856",55.73,0.8,54.9502,0.0343,18.1872
32439,"Gaia DR3 1141280704422528128",56.02,0.53,54.938,0.0595,18.1976
22907,"Gaia DR3 4879850208590379904",55.67,0.9,54.9199,0.0173,18.1933
40843,"Gaia DR3 683184784030475520",55.17,0.93,54.8749,0.0906,18.2117
56466,"Gaia DR3 3540112504374165888",56.35,2.06,54.8476,0.0248,\N
64583,"Gaia DR3 6062166950467100032",55.49,0.65,54.8247,0.0809,18.195
61174,"Gaia DR3 3526420114274019456",54.92,0.66,54.8135,0.1562,18.3298
55066,"Gaia DR3 3561574971346845440",56.87,1.68,54.7921,0.0192,18.2696
46816,"Gaia DR3 5739942011185493888",54.52,0.99,54.7362,0.0244,\N
83389,"Gaia DR3 1359938520253565952",55.37,0.55,54.7359,0.0176,18.2582
89517,"Gaia DR3 4497494077967197568",52.57,4.26,54.7331,0.0159,\N
83541,"Gaia DR3 6029992663310612096",55.31,0.89,54.726,0.0236,18.2188
116763,"Gaia DR3 2324785228033780608",53.52,0.86,54.7193,0.0254,18.2715
26394,"Gaia DR3 4623036865373793408",54.92,0.45,54.6825,0.0354,18.2794
49699,"Gaia DR3 747266452000257280",55.37,0.94,54.6678,0.0295,\N
104059,"Gaia DR3 6882393725554653056",52.26,3.06,54.6176,0.0171,18.245
69485,"Gaia DR3 3640244581637740416",51.06,1.74,54.5892,0.0189,18.2982
33690,"Gaia DR3 5479222240596469632",54.33,0.54,54.5252,0.0145,18.3191
54810,"Gaia DR3 3815264842546968192",55.72,1.29,54.5058,0.0211,\N
85561,"Gaia DR3 4111366313257506560",55.03,1.68,54.3668,0.022,18.3649
96441,"Gaia DR3 2135110401277424384",53.78,0.47,54.2702,0.086,18.4115
42499,"Gaia DR3 602079652404802688",53.98,1.04,54.2513,0.0225,\N
19921,"Gaia DR3 4678664766393829504",54.84,0.5,54.2286,0.1019,\N
32362,"Gaia DR3 3352485999058854912",57.02,0.83,54.1894,0.2369,\N
109422,"Gaia DR3 6612242034982766848",53.36,0.82,54.1773,0.094,18.3452
38939,"Gaia DR3 5698188160215537920",54.91,1.15,54.1565,0.0183,\N
44295,"Gaia DR3 610304720934423424",54.57,3.21,54.1456,0.0189,\N
100223,"Gaia DR3 6669657123437047424",55.73,1.29,54.0441,0.0287,18.4031
18915,"Gaia DR3 219057458247921536",54.14,1.08,54.0422,0.026,18.4522
81018,"Gaia DR3 4459548626016199168",61.08,5.13,54.0197,0.0436,\N
84616,"Gaia DR3 1416124285987232256",53.97,0.68,53.9817,0.015,18.5164
10531,"Gaia DR3 520377795206114688",42.46,2.51,53.8413,0.0167,18.5691
29525,"Gaia DR3 3330062833797919744",55.2,0.96,53.7653,0.0317,18.5701
117059,"Gaia DR3 2871730307948650368",60.11,11.58,53.7619,0.0269,\N
80440,"Gaia DR3 6051948158061617024",55.81,2.19,53.7389,0.0213,18.6503
8382,"Gaia DR3 97993497084921984",48.23,4.35,53.7337,0.0362,18.7077
7170,"Gaia DR3 5042734468172061440",56.42,2.12,53.6727,0.0259,\N
32919,"Gaia DR3 954713853434626176",53.12,1.23,53.6322,0.0178,\N
15095,"Gaia DR3 5073448642595674752",54.48,1.39,53.5543,0.0178,18.625
21086,"Gaia DR3 3177407910705445888",49.73,3.24,53.4785,0.0192,18.7133
18859,"Gaia DR3 3256786534197166208",52,0.75,53.4559,0.0702,18.6935
62471,"Gaia DR3 3498481592531208576",53.29,9.2,53.3987,0.0195,18.7005
54373,"Gaia DR3 3552000252294347392",53.75,1.94,53.3784,0.0164,18.7452
62472,"Gaia DR3 3498481519515679872",50.31,3.19,53.3334,0.0255,18.7752
19422,"Gaia DR3 493935296471302784",54.17,0.79,53.2562,0.017,18.7678
72146,"Gaia DR3 1185619988280226944",51.2,0.98,53.1607,0.0213,18.8012
90656,"Gaia DR3 4270446404294208000",53.3,1.05,53.1586,0.0295,18.7931
48113,"Gaia DR3 821455861647126656",54.26,0.74,53.1277,0.0773,18.7227
3850,"Gaia DR3 2348830516542653824",53.09,1.02,53.0526,0.0282,18.8564
33428,"Gaia DR3 888957972853029632",53.67,1.86,52.9767,0.0182,18.8979
910,"Gaia DR3 2416611663182821120",52.94,0.77,52.9489,0.0958,18.8917
