70890,"Gaia DR3 5853498713190525696",772.33,2.42,768.0665,0.0499,1.3011
4151,"Gaia DR3 427322415301550208",53.85,0.6,52.9017,0.1037,18.8669
115147,"Gaia DR3 2282846074981010688",50.65,0.64,52.7838,0.0137,18.9496
34017,"Gaia DR3 887822001246832384",52.37,0.84,52.7712,0.0438,\N
44897,"Gaia DR3 714116137767540096",52.25,0.87,52.7709,0.0309,18.9322
110534,"Gaia DR3 6504705571539380992",51.57,1.98,52.6948,0.0179,19.0048
4012,"Gaia DR3 424422281584852352",54.23,2.12,52.6723,0.0138,\N
82283,"Gaia DR3 4134107168607042816",55.09,2.22,52.6543,0.0198,18.9387
14165,"Gaia DR3 5152365363828101632",47.81,3.85,52.6437,0.0343,\N
98921,"Gaia DR3 2061876742143320064",52.99,0.55,52.5334,0.0295,19.0581
73786,"Gaia DR3 1156846524895814144",52.11,1.97,52.5048,0.0235,\N
86141,"Gaia DR3 1651235193817400448",52.57,0.73,52.4929,0.0167,19.0508
89962,"Gaia DR3 4269932382607207040",52.81,0.75,52.4413,0.2036,\N
102235,"Gaia DR3 6858312737278836736",50.17,13.14,52.4349,0.0195,\N
89825,"Gaia DR3 4270814637616488064",51.81,1.43,52.3963,0.0171,\N
33955,"Gaia DR3 3052753116376444800",53.47,1.13,52.3188,0.0195,19.0857
90945,"Gaia DR3 6651058467639413248",53,1.18,52.2903,0.0223,19.1012
1860,"Gaia DR3 540136568911394944",50.71,2.72,52.2692,0.0118,19.0837
75201,"Gaia DR3 6335064087152916224",52.95,1.55,52.21,0.0166,19.1415
25775,"Gaia DR3 4805806449875760384",51.56,3.73,52.1963,0.0123,19.1608
110400,"Gaia DR3 6404403585367962752",62.4,3.67,52.1842,0.0189,\N
115445,"Gaia DR3 2436812303124645504",51.37,1.25,52.1643,0.0275,19.1685
1092,"Gaia DR3 565169459378433152",51.12,3.31,51.9777,0.0157,19.1953
40375,"Gaia DR3 650337664425397632",54.53,1.26,51.9745,0.0248,19.2125
98677,"Gaia DR3 1807953155988203264",51.71,0.83,51.9167,0.0184,19.22
7235,"Gaia DR3 5038817840251308288",51.27,0.88,51.9067,0.0214,19.2388
15771,"Gaia DR3 4737533134341791872",50.16,5.62,51.8252,0.012,19.2742
15774,"Gaia DR3 4737533237421005952",50.64,1.73,51.8155,0.0142,\N
56829,"Gaia DR3 772395274857111552",50.61,1.15,51.8077,0.1151,\N
100925,"Gaia DR3 6796392812250051712",51.5,0.82,51.7989,0.0192,19.2758
112800,"Gaia DR3 1891459758430361088",52.82,3.04,51.7718,0.0362,\N
72312,"Gaia DR3 3655492127855307136",50.84,1.04,51.7643,0.0262,19.3131
92043,"Gaia DR3 4530744134231683840",52.37,0.68,51.6743,0.1214,19.8054
57459,"Gaia DR3 3573119499842945280",48.95,3,51.5762,0.0427,\N
1720,"Gaia DR3 4978625041828782848",50.1,3.98,51.5693,0.0446,\N
69824,"Gaia DR3 1505214930047542784",53.64,1.33,51.4578,0.0131,\N
39757,"Gaia DR3 5698015743046182272",51.99,0.66,51.3999,0.2445,\N
103859,"Gaia DR3 2163558855915068416",51.65,0.72,51.3935,0.018,19.4479
25544,"Gaia DR3 4759543295545939840",51.1,0.52,51.3371,0.0175,19.4486
40702,"Gaia DR3 5210240327318434304",51.4,0.49,51.3172,0.0981,19.5077
97675,"Gaia DR3 4303294039306246656",51.57,0.77,51.3133,0.0898,19.4711
57959,"Gaia DR3 3595317540095019520",48.63,3.34,51.249,0.0322,19.5225
76315,"Gaia DR3 1603267143629157120",52.43,0.74,51.2222,0.0171,19.5548
73996,"Gaia DR3 1264630412816366720",50.7,0.76,51.1875,0.0879,19.5272
98130,"Gaia DR3 6748283784056800384",52.11,1.14,51.1573,0.025,19.5451
112527,"Gaia DR3 2299942278201276288",50.15,0.64,51.1561,0.0184,\N
113850,"Gaia DR3 6514632718428652928",48.15,1.93,51.1494,0.0175,19.59
34890,"Gaia DR3 5285775539195330560",50.02,0.95,51.0539,0.0156,19.5928
29800,"Gaia DR3 3331979901042416512",51,0.9,51.0518,0.0969,19.5807
14555,"Gaia DR3 5059643105878789632",52.38,5.03,51.0086,0.0187,19.6166
85042,"Gaia DR3 4367026303085396352",51.39,0.85,50.9694,0.0251,19.6112
99711,"Gaia DR3 4224259562941398400",50.27,1.13,50.9432,0.023,19.6068
46626,"Gaia DR3 5630532113072532736",51.71,0.91,50.9427,0.0189,19.6771
27321,"Gaia DR3 4792774797545800832",51.87,0.51,50.9307,0.1482,19.8294
3261,"Gaia DR3 5006921282807193856",50.29,1.93,50.9245,0.0197,\N
109812,"Gaia DR3 1892539307049423872",50.56,1.68,50.8194,0.0269,\N
59072,"Gaia DR3 6053245135154609280",50.79,0.51,50.7919,0.1049,19.6966
113605,"Gaia DR3 2383999392388000640",49.36,3.19,50.7776,0.0172,19.7086
113602,"Gaia DR3 2384000217021721600",49.15,3.03,50.7631,0.019,\N
75277,"Gaia DR3 1209182041427374080",49.67,0.92,50.7454,0.018,19.6938
65669,"Gaia DR3 6189329043571426944",48.04,2.95,50.6361,0.0263,19.6884
115123,"Gaia DR3 6490470881687779968",51.97,1.17,50.6228,0.0182,19.7468
98505,"Gaia DR3 1827242816201846144",51.94,0.87,50.5668,0.0162,19.7679
59296,"Gaia DR3 6143175840408947840",49.72,1,50.5536,0.0248,19.7741
62229,"Gaia DR3 6060965699625586176",49.71,0.95,50.5533,0.0201,\N
83405,"Gaia DR3 4364314662596822528",44.29,8.22,50.5513,0.0198,\N
10072,"Gaia DR3 5148602083419126016",50.34,3.34,50.5071,0.0265,\N
112120,"Gaia DR3 2832827391830929920",47.13,2.96,50.4653,0.0411,19.8743
107346,"Gaia DR3 1954559047126247808",49.27,1.43,50.4101,0.0137,19.8271
117197,"Gaia DR3 2879203933297161088",50.78,1.58,50.3962,0.0158,19.8117
54651,"Gaia DR3 3566643651231641600",47.85,1.26,50.3036,0.0166,19.8309
117779,"Gaia DR3 2867175035571212416",44.62,3.88,50.2282,0.0153,19.8932
100490,"Gaia DR3 6467586746181270528",50.36,1.84,49.9215,0.0235,19.9933
71311,"Gaia DR3 1287752248996223488",49.11,1.27,49.8852,0.0136,20.0419
82694,"Gaia DR3 4448223656247483904",52.43,1.97,49.8011,0.0147,20.0743
113421,"Gaia DR3 2648914040357320576",50.71,0.75,49.7846,0.0263,\N
9044,"Gaia DR3 4714571105305843456",50.76,0.78,49.7123,0.0192,\N
55625,"Gaia DR3 3914019231742221568",47.1,2.37,49.5809,0.0189,20.141
1842,"Gaia DR3 4972971284318252160",47.4,2.63,49.5628,0.0202,20.2337
50505,"Gaia DR3 806000816970521728",48.45,0.85,49.5415,0.0234,20.089
16445,"Gaia DR3 41840029505514496",41.67,9.1,49.5329,0.0357,\N
62374,"Gaia DR3 1542683331386097280",49.89,2.32,49.5087,0.0336,\N
105152,"Gaia DR3 2689454850844597504",52.03,1.23,49.4804,0.0223,\N
1532,"Gaia DR3 2428162410789155328",48.17,1.73,49.4757,0.0178,20.1991
94346,"Gaia DR3 2143016302194287488",50,0.54,49.4679,0.0164,20.1754
45333,"Gaia DR3 1040054235130174080",51.12,0.72,49.4145,0.1544,20.1511
71855,"Gaia DR3 5793182631952977920",49.15,0.64,49.3686,0.0156,20.244
36215,"Gaia DR3 866016662739803008",50.93,2.71,49.3444,0.0174,\N
41689,"Gaia DR3 1090049716041842816",52.33,1.73,49.2888,0.0166,\N
27803,"Gaia DR3 3022099969137163904",49.74,1.66,49.2485,0.0185,\N
33852,"Gaia DR3 978615483876384000",48.96,0.97,49.2428,0.0226,20.2928
113944,"Gaia DR3 2212272649844661504",49.94,1.04,49.2046,0.0105,20.3199
81375,"Gaia DR3 4383374219923745024",49.63,0.92,49.2036,0.0222,20.319
58451,"Gaia DR3 3494677900774838144",48.04,1.03,49.147,0.0235,20.3647
115341,"Gaia DR3 1937923436193950080",47.66,0.96,49.1236,0.0181,20.3506
68570,"Gaia DR3 1229977414080680192",51.21,2.17,49.1193,0.0196,\N
108156,"Gaia DR3 1898230241798771584",49.21,0.93,49.0785,0.023,20.3649
21770,"Gaia DR3 4815660547961306112",49.67,0.53,49.062,0.0937,20.4143
36439,"Gaia DR3 976893923544104576",50.25,0.81,49.0145,0.1406,20.4236
66222,"Gaia DR3 3714667225186824064",48.78,1.62,48.9678,0.0257,\N
24783,"Gaia DR3 2962193318618221056",49.34,2.13,48.9655,0.0142,20.4021
44376,"Gaia DR3 585132295569511168",48.92,4.06,48.9558,0.0231,20.4622
19893,"Gaia DR3 4781833626056162688",49.26,0.5,48.9494,0.1689,20.4509
5410,"Gaia DR3 5041018993810217984",46.11,3.65,48.9332,0.0482,20.322
26505,"Gaia DR3 215395053733297024",48.72,1,48.9274,0.0214,\N
99452,"Gaia DR3 1809360187275432832",48.83,0.91,48.9262,0.023,20.4179
114948,"Gaia DR3 6489909443564308224",48.6,0.6,48.9174,0.0356,20.4408
70016,"Gaia DR3 3642413746280598784",48.12,1.11,48.9015,0.0445,\N
64408,"Gaia DR3 6141742283401003264",48.83,0.79,48.8691,0.1058,\N
31592,"Gaia DR3 2939555954755196160",50.41,0.7,48.849,0.1323,\N
18267,"Gaia DR3 43499295632961152",48.36,1.02,48.849,0.0207,20.4674
66252,"Gaia DR3 3630092241022731136",50.54,0.99,48.8225,0.0224,20.4863
94225,"Gaia DR3 6661911579416783616",49.84,1.51,48.8217,0.1339,\N
103768,"Gaia DR3 6781117812601143168",48.87,1.71,48.7902,0.0225,\N
43790,"Gaia DR3 577602496345490176",49.92,2.2,48.7404,0.0184,20.489
48411,"Gaia DR3 3847128380281953664",47.69,1.53,48.7236,0.0276,20.6056
5286,"Gaia DR3 2791782794564103808",48.2,1.06,48.6807,0.0323,20.5587
83601,"Gaia DR3 4381502851133968128",49.06,0.89,48.5672,0.0385,20.4599
114924,"Gaia DR3 1995681125599758592",49.31,0.58,48.5197,0.0463,20.5962
1031,"Gaia DR3 4918476567469050624",49.18,0.78,48.4289,0.0177,20.5886
81563,"Gaia DR3 1413099460779606528",45.89,1.98,48.3652,0.0163,20.6859
36704,"Gaia DR3 898639447612575104",50.8,1.29,48.3563,0.0209,20.6516
75722,"Gaia DR3 6317854118838346752",48.06,1.14,48.3452,0.0288,20.6652
116645,"Gaia DR3 6536984484150014720",54.15,3.39,48.2653,0.0254,20.6962
7646,"Gaia DR3 2510475768254568832",52.95,2.92,48.2163,0.0307,\N
36551,"Gaia DR3 3165287719154543232",47.09,1.28,48.2028,0.0178,20.7792
27323,"Gaia DR3 4794632903476180096",48.2,1.06,48.1292,0.0112,20.7698
25110,"Gaia DR3 553480551264062848",47.66,0.52,48.1098,0.0727,20.8123
11439,"Gaia DR3 5067008970494311936",48.01,1.94,48.0984,0.0196,20.8011
112978,"Gaia DR3 6609167869190786688",51.42,2.9,48.0883,0.0191,20.848
84195,"Gaia DR3 4548462729742343296",48.69,1.03,48.0464,0.0191,\N
96183,"Gaia DR3 2018474482692959232",49.61,0.94,47.9716,0.0172,20.8348
116384,"Gaia DR3 2646280705713202816",51.8,1.74,47.9641,0.0236,20.7659
112312,"Gaia DR3 6603693881832177792",42.35,3.37,47.9218,0.0252,\N
65530,"Gaia DR3 1665517334465010432",46.86,0.55,47.8881,0.0163,20.8653
27207,"Gaia DR3 3456337827237371264",48.6,1.03,47.8551,0.0196,20.8615
69671,"Gaia DR3 6096524382383054720",47.51,0.78,47.8421,0.0416,20.878
98679,"Gaia DR3 6667318634003429504",84.75,11.17,47.8413,0.0206,20.8853
46343,"Gaia DR3 1124490096714712960",49.84,1.04,47.8351,0.0147,20.9131
4473,"Gaia DR3 4710180171260274816",51.66,1.07,47.8295,0.0117,20.9079
97223,"Gaia DR3 2032017717217569152",48.49,1.23,47.8092,0.0141,20.9176
80612,"Gaia DR3 4344429586787123072",46.19,2.85,47.7832,0.0206,20.8753
108890,"Gaia DR3 6558265325547297536",45.87,8.09,47.7566,0.025,\N
102040,"Gaia DR3 1814241194252808704",47.65,0.76,47.7457,0.0197,20.8942
39950,"Gaia DR3 676804558572501120",46.27,3.3,47.7385,0.0215,20.9773
108380,"Gaia DR3 2724890053318383232",50.43,2.48,47.7227,0.0237,20.9051
86486,"Gaia DR3 5946685759563224960",45.72,0.79,47.7045,0.1368,21.1053
18324,"Gaia DR3 474648763011926272",46.95,0.95,47.6976,0.0181,20.9585
97295,"Gaia DR3 2035035223783462400",47.94,0.54,47.6516,0.0675,20.9738
7734,"Gaia DR3 350664155368182656",46.73,0.8,47.5821,0.0247,21.0001
64457,"Gaia DR3 3684934540986187776",48.95,1.06,47.5529,0.0291,21.0261
16242,"Gaia DR3 5162123155863791744",46.16,1.88,47.5505,0.0141,20.9937
44072,"Gaia DR3 684865658135318144",48.53,1.28,47.5501,0.0193,21.0142
96702,"Gaia DR3 2263910113928117632",45.88,1.29,47.5306,0.014,\N
14633,"Gaia DR3 548172349642820352",46.91,1.35,47.5129,0.0112,21.0134
7339,"Gaia DR3 532057254394731776",47.65,0.6,47.5108,0.0171,21.024
63480,"Gaia DR3 6155259541913716608",49.95,1.78,47.5075,0.0188,21.0615
23140,"Gaia DR3 259731623173675904",51.51,2.45,47.4968,0.018,21.007
114416,"Gaia DR3 6387649914378668160",48.05,1.05,47.478,0.0177,21.0228
3418,"Gaia DR3 362082308742525824",48.16,1.04,47.4451,0.0198,21.1389
77725,"Gaia DR3 4456127942261895808",44.27,1.56,47.4303,0.1461,\N
114719,"Gaia DR3 2386898972054841088",51.44,5.79,47.4196,0.0173,21.0978
77514,"Gaia DR3 1404213517041788800",57.78,3.37,47.4181,0.0159,\N
103389,"Gaia DR3 6802426038708609536",47.61,0.95,47.3886,0.0696,21.0787
51819,"Gaia DR3 1147862174868109184",47.55,0.6,47.3879,0.0138,21.0379
4845,"Gaia DR3 2473055951588089088",46.22,4.48,47.3825,0.0176,\N
96901,"Gaia DR3 2135550755683407232",46.7,0.52,47.3302,0.0171,21.1048
96895,"Gaia DR3 2135550755683405952",46.25,0.5,47.3239,0.0197,21.1208
96113,"Gaia DR3 6741156023833749504",45.34,1.43,47.3123,0.0272,21.1075
42074,"Gaia DR3 3073562610873679872",45.95,1.01,47.258,0.0223,21.087
19335,"Gaia DR3 225668203191521280",46.87,0.77,47.1878,0.0734,21.1774
14150,"Gaia DR3 115311458058061440",47.25,0.89,47.181,0.0219,21.175
105533,"Gaia DR3 1745568309317609088",48.28,1.61,47.1387,0.0146,21.1827
50564,"Gaia DR3 624684408880100992",47.24,0.82,47.1255,0.1679,21.3211
12110,"Gaia DR3 5125414998097353600",47.04,1.04,47.0903,0.0223,21.2224
83988,"Gaia DR3 1420000579871414528",47.14,1.88,47.0874,0.0139,21.2293
92417,"Gaia DR3 4279492361332301056",45.88,1.98,47.0769,0.0184,21.3041
83996,"Gaia DR3 1419999819661235840",47.86,3.11,47.0692,0.0117,21.2087
105336,"Gaia DR3 6399966162596931712",50.15,3.31,47.0217,0.306,\N
52708,"Gaia DR3 5470514142863169280",49.51,1.27,46.9703,0.0197,21.252
47395,"Gaia DR3 793785826901083520",41.66,3.97,46.9695,0.0424,21.4501
34834,"Gaia DR3 5509770796785820416",47.22,0.53,46.9031,0.1185,21.4153
12749,"Gaia DR3 5173999736868992512",42.19,3.45,46.8921,0.0271,21.4318
1803,"Gaia DR3 2423493369021649920",49.05,0.91,46.8742,0.027,21.3251
80366,"Gaia DR3 4329057039841257728",46.44,1.2,46.8687,0.0276,21.3381
109378,"Gaia DR3 2619706544757416192",46.97,0.79,46.8515,0.0283,21.3246
44075,"Gaia DR3 5730371484020807808",46.9,0.97,46.6872,0.0423,21.3879
115331,"Gaia DR3 1937003729077791616",45.63,0.83,46.6599,0.0228,21.4042
103458,"Gaia DR3 6484716209628726912",46.26,0.81,46.5855,0.029,21.4625
102300,"Gaia DR3 2245095683274908672",46.11,1.76,46.5841,0.0194,21.4405
60475,"Gaia DR3 3908605030329021440",47.11,1.95,46.5478,0.0198,21.5191
52462,"Gaia DR3 5455707157211784832",46.36,0.84,46.4931,0.0198,21.4291
78527,"Gaia DR3 1623289903206300928",47.79,0.54,46.4665,0.136,21.3807
3876,"Gaia DR3 536088338900732544",46.47,0.7,46.4272,0.0165,21.5381
96710,"Gaia DR3 6766734242006157568",44.84,1.91,46.3965,0.0189,21.5468
54906,"Gaia DR3 3997075206232885888",46.95,0.97,46.3763,0.0221,21.5112
63894,"Gaia DR3 1555608537246019968",45.69,1.25,46.3585,0.0111,21.5534
112190,"Gaia DR3 2623505219992303104",46.46,1.31,46.3324,0.0238,21.5634
61451,"Gaia DR3 6158160019228728448",46.19,0.91,46.2778,0.0373,21.6287
88499,"Gaia DR3 4606406992522938240",46.71,1.85,46.2491,0.0127,\N
24472,"Gaia DR3 3207120455805080832",41.94,3.43,46.2462,0.0141,\N
65515,"Gaia DR3 1565867461768654208",45.76,0.72,46.1911,0.0136,21.5813
85653,"Gaia DR3 1362295082910131200",44.77,0.59,46.1856,0.0147,21.589
77408,"Gaia DR3 4422809716282811776",46.84,1.05,46.1575,0.0175,21.5846
99764,"Gaia DR3 4216680418835844864",49.03,1.74,46.1393,0.0176,21.6553
3362,"Gaia DR3 365548347350541952",42.03,1.98,46.1253,0.0189,\N
15332,"Gaia DR3 111379432679196672",47.29,3.44,46.0608,0.0203,21.6509
950,"Gaia DR3 2309813109479463040",45.85,0.66,46.0425,0.0961,21.6819
6290,"Gaia DR3 413391568618906880",52.71,5.18,46.0083,0.0143,\N
687,"Gaia DR3 2772804845911842944",45.64,1.92,45.9905,0.0205,\N
36515,"Gaia DR3 5586381090520538880",45.93,0.58,45.9738,0.0172,21.7448
102207,"Gaia DR3 6857939315643803776",47.39,4.04,45.933,0.0428,\N
29650,"Gaia DR3 3374052988354372992",47.33,0.86,45.9214,0.2358,21.8258
109821,"Gaia DR3 6569895822110445440",45.19,0.71,45.9146,0.0404,21.7732
16245,"Gaia DR3 4674061076849768832",46.65,0.48,45.9103,0.0934,21.8073
69414,"Gaia DR3 3646061719703116032",44.89,1.01,45.8954,0.0304,21.7444
75829,"Gaia DR3 1720995598827436928",46.05,0.69,45.8939,0.0163,21.7345
88976,"Gaia DR3 4591351448523805312",43.68,7.73,45.8818,0.0127,\N
75809,"Gaia DR3 1720995598827435648",45.32,0.57,45.8428,0.0203,21.813
21988,"Gaia DR3 154660191781205120",44.74,0.99,45.7791,0.0208,21.8124
30503,"Gaia DR3 2898239468873596800",45.38,0.63,45.6782,0.0166,21.8886
108467,"Gaia DR3 2280191304155597184",47.95,1.08,45.6642,0.01,\N
17496,"Gaia DR3 36590651757883392",45.87,1.44,45.6261,0.0234,21.8802
109926,"Gaia DR3 2005798350576886144",46.62,0.67,45.5913,0.0168,21.9228
41484,"Gaia DR3 918107434852949888",45.89,0.84,45.5826,0.0208,21.9228
50921,"Gaia DR3 5461620846141553024",45.26,0.75,45.5628,0.0214,21.9278
118008,"Gaia DR3 2307132568850133376",45.28,1.11,45.5495,0.0233,21.8939
14587,"Gaia DR3 4723578819956587776",46.54,1.03,45.5286,0.0126,21.941
85126,"Gaia DR3 5979367986779538432",42.5,4.11,45.4993,0.0172,\N
88348,"Gaia DR3 4582680493669880704",45.61,0.71,45.4954,0.0167,\N
15360,"Gaia DR3 5058175086056319616",42.72,2.53,45.4521,0.0149,\N
67105,"Gaia DR3 3725115471868587904",47.63,1.16,45.4298,0.03,\N
8043,"Gaia DR3 301785537751949824",48.11,2.01,45.4239,0.0196,22.0834
3497,"Gaia DR3 4708607629114652032",45.76,0.56,45.3559,0.0178,22.0445
77622,"Gaia DR3 4426032591025363200",46.39,0.74,45.3293,0.2499,21.586
51523,"Gaia DR3 5357075947709011456",45.72,0.51,45.3276,0.0662,22.1021
19855,"Gaia DR3 3285218255623808640",47.86,1.15,45.3076,0.0236,22.0546
19859,"Gaia DR3 3285218186904332288",47.2,1.08,45.3005,0.0279,22.0518
59378,"Gaia DR3 1536232908980349952",47.05,1.88,45.2827,0.0148,\N
75253,"Gaia DR3 6316161317608434944",45.83,1.41,45.2799,0.0294,22.0449
54704,"Gaia DR3 3532823773073745536",46.22,0.84,45.2482,0.0228,21.9785
33805,"Gaia DR3 1002898644851988352",43.88,2.21,45.2441,0.0165,\N
114156,"Gaia DR3 2384342302577019264",47.36,1.88,45.2361,0.0182,22.0939
21284,"Gaia DR3 4791496409119237888",44.52,0.8,45.2326,0.0155,22.0939
49544,"Gaia DR3 3836586468953204608",44.77,1.96,45.2317,0.0205,22.0902
98828,"Gaia DR3 1834788970646666112",46.28,0.91,45.2187,0.0174,22.1011
55210,"Gaia DR3 3786697056556771584",45.48,1,45.1803,0.024,22.0522
107310,"Gaia DR3 1801210568415251072",44.64,0.69,45.156,0.1221,22.0802
98470,"Gaia DR3 6698960688866464768",47.9,1.06,45.1537,0.0551,22.1346
44263,"Gaia DR3 583257319006770176",40.77,6.57,45.1497,0.0375,\N
1837,"Gaia DR3 2315390347851431680",44.97,1.15,45.1443,0.02,22.1389
96121,"Gaia DR3 4287473578816247936",43.86,1.92,45.1424,0.0193,\N
7554,"Gaia DR3 4917782741272766592",45.79,1.63,45.1199,0.014,22.2031
75542,"Gaia DR3 6213789290343029760",40.92,1.57,45.0982,0.0202,22.1653
15973,"Gaia DR3 4847829165813317504",40.18,1.9,45.0929,0.0862,\N
31878,"Gaia DR3 5479782647926975360",45.56,0.91,45.0333,0.0116,22.1651
110980,"Gaia DR3 2702655587447223168",45.69,1.92,45.0254,0.0244,\N
3998,"Gaia DR3 2788907296779604864",45.71,1.66,45.0219,0.0221,22.0915
50808,"Gaia DR3 5254819339127880448",49.88,2.71,45.0178,0.0193,22.2763
87322,"Gaia DR3 4175058204312299904",45.67,2.06,45.0168,0.0151,22.2377
5215,"Gaia DR3 2783324526489670144",45.24,2.56,44.9835,0.0411,\N
107022,"Gaia DR3 6370513647703084544",45.17,0.67,44.976,0.0158,22.2192
110951,"Gaia DR3 2738145555048846080",44.34,1.81,44.9089,0.0188,22.2563
50384,"Gaia DR3 725398123501434496",44.01,0.75,44.9008,0.0699,\N
61053,"Gaia DR3 1569335115284976000",45.58,0.62,44.8247,0.0187,22.2965
42697,"Gaia DR3 5524815861065005696",44.73,0.79,44.8234,0.0148,22.2334
27288,"Gaia DR3 2996171698248699904",46.47,0.68,44.794,0.2466,23.6063
82333,"Gaia DR3 1352483797057853440",44.16,1.15,44.6995,0.0098,\N
38228,"Gaia DR3 875071278432954240",45.84,0.89,44.6848,0.0228,22.3385
40774,"Gaia DR3 3089675232224086784",42.89,1.32,44.6757,0.0233,22.4502
3535,"Gaia DR3 2549518150551364864",45.43,0.95,44.6601,0.0242,22.3443
3979,"Gaia DR3 2525514785221197696",45.27,0.97,44.5912,0.0238,22.2948
50075,"Gaia DR3 5459060117921483008",43.98,0.72,44.5792,0.02,22.4204
84143,"Gaia DR3 5965222838410499328",45.56,0.79,44.5711,0.2362,21.8956
26844,"Gaia DR3 3347826784173590656",46.51,2.35,44.5629,0.0201,\N
76375,"Gaia DR3 1389522392427772288",44.93,0.73,44.5624,0.0146,22.4319
6365,"Gaia DR3 4933912198895807104",42.73,3.53,44.5348,0.0267,\N
56153,"Gaia DR3 5342789374661206784",44.97,0.99,44.5337,0.0188,22.4377
36210,"Gaia DR3 5493588665684618752",44.43,0.53,44.5122,0.0142,22.4678
109527,"Gaia DR3 1906647037667895424",44.57,0.79,44.488,0.0179,22.4575
8867,"Gaia DR3 518458597663391744",45.16,1.09,44.4745,0.0162,22.4761
13642,"Gaia DR3 116037204451525376",43.71,1.26,44.4324,0.0206,22.384
87768,"Gaia DR3 4503423641091793152",43.4,2.21,44.4306,0.0133,22.4983
65083,"Gaia DR3 3686261307923490688",48.18,3.05,44.3909,0.0247,22.5348
115680,"Gaia DR3 2761162254724651776",42.25,2.13,44.3565,0.0299,22.5005
40035,"Gaia DR3 5725122999630404096",44.47,0.77,44.3395,0.0531,22.5273
107968,"Gaia DR3 2693940725141960192",39.84,4.47,44.3255,0.0428,\N
112870,"Gaia DR3 2720132500864789760",47.56,1.18,44.3104,0.029,22.4106
47201,"Gaia DR3 641154096631794432",45.51,1.49,44.3085,0.0169,\N
67761,"Gaia DR3 6293916376311538944",41.19,3.43,44.2987,0.0327,22.693
111888,"Gaia DR3 2704912403783213696",44.1,1.12,44.2984,0.0269,22.546
5663,"Gaia DR3 5040737312674978816",45.4,1.55,44.1914,0.0177,\N
59616,"Gaia DR3 3488261563231724032",42.1,2.48,44.1628,0.016,22.6744
66193,"Gaia DR3 1469230212276302080",43.66,1.2,44.0921,0.0191,\N
67842,"Gaia DR3 1715209040928674560",41.25,1.31,44.08,0.0112,22.697
54745,"Gaia DR3 761919883981626752",46.04,0.9,44.0583,0.0232,22.667
86620,"Gaia DR3 1651268763282397312",44.8,1.94,44.0496,0.0515,22.6901
61946,"Gaia DR3 1571411233756646656",43.06,0.82,44.01,0.0218,22.6861
40910,"Gaia DR3 652005932802958976",42.66,1.66,43.9792,0.0183,22.7014
10416,"Gaia DR3 2493069773336748928",43.73,1.18,43.9772,0.0421,22.7013
77070,"Gaia DR3 4429785739602747392",44.54,0.71,43.945,0.4676,\N
102870,"Gaia DR3 2182197777015312512",44.57,1.01,43.9162,0.0134,22.8039
